date,station_id,station_name,inverter_id,inverter_sn,inverter_model,inverter_rated_kw,daily_production_kwh,full_hour,money,raw_energy_value,raw_energy_unit,raw_energy_scale
2026-02-06,1298491919450222507,Kasdorf NE28 Site 2 3831,1308675217949302124,1811410247250006,1141,25.0,110.9,4.44,33.27,110.9,kWh,1
2026-02-07,1298491919450222507,Kasdorf NE28 Site 2 3831,1308675217949302124,1811410247250006,1141,25.0,103.2,4.13,30.96,103.2,kWh,1
2026-02-08,1298491919450222507,Kasdorf NE28 Site 2 3831,1308675217949302124,1811410247250006,1141,25.0,82.9,3.32,24.87,82.9,kWh,1
2026-02-09,1298491919450222507,Kasdorf NE28 Site 2 3831,1308675217949302124,1811410247250006,1141,25.0,121.4,4.86,36.42,121.4,kWh,1
2026-02-10,1298491919450222507,Kasdorf NE28 Site 2 3831,1308675217949302124,1811410247250006,1141,25.0,142.4,5.7,42.72,142.4,kWh,1
2026-02-11,1298491919450222507,Kasdorf NE28 Site 2 3831,1308675217949302124,1811410247250006,1141,25.0,136.5,5.46,40.95,136.5,kWh,1
2026-02-12,1298491919450222507,Kasdorf NE28 Site 2 3831,1308675217949302124,1811410247250006,1141,25.0,79.2,3.17,23.76,79.2,kWh,1
2026-02-13,1298491919450222507,Kasdorf NE28 Site 2 3831,1308675217949302124,1811410247250006,1141,25.0,51.3,2.05,15.39,51.3,kWh,1
2026-02-14,1298491919450222507,Kasdorf NE28 Site 2 3831,1308675217949302124,1811410247250006,1141,25.0,124.1,4.96,37.23,124.1,kWh,1
2026-02-15,1298491919450222507,Kasdorf NE28 Site 2 3831,1308675217949302124,1811410247250006,1141,25.0,147.9,5.92,44.37,147.9,kWh,1
2026-02-16,1298491919450222507,Kasdorf NE28 Site 2 3831,1308675217949302124,1811410247250006,1141,25.0,84.6,3.38,25.38,84.6,kWh,1
2026-02-17,1298491919450222507,Kasdorf NE28 Site 2 3831,1308675217949302124,1811410247250006,1141,25.0,16.4,0.66,4.92,16.4,kWh,1
2026-02-18,1298491919450222507,Kasdorf NE28 Site 2 3831,1308675217949302124,1811410247250006,1141,25.0,93.6,3.74,28.08,93.6,kWh,1
2026-02-19,1298491919450222507,Kasdorf NE28 Site 2 3831,1308675217949302124,1811410247250006,1141,25.0,147.9,5.92,44.37,147.9,kWh,1
2026-02-20,1298491919450222507,Kasdorf NE28 Site 2 3831,1308675217949302124,1811410247250006,1141,25.0,102.6,4.1,30.78,102.6,kWh,1
2026-02-21,1298491919450222507,Kasdorf NE28 Site 2 3831,1308675217949302124,1811410247250006,1141,25.0,154.3,6.17,46.29,154.3,kWh,1
